nd,number,date,organ,year,basin,species,area,quota_type,legal_name,inn,share_pct,volume_tons,contract_no,contract_date_start,contract_date_end
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «СТАХАНОВЕЦ»,3906993970,,4.08,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «СТАХАНОВЕЦ»,3906993970,,2.35,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «СТОЛБОВ И К»,3913007788,,6.68,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «СТОЛБОВ И К»,3913007788,,1.02,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «ФИШТЭЙЛ» КДП,3904019794,,3.36,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «ЭЛЕКТР»,3913002719,,4.62,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,СПК «РЫБОЛОВЕЦКИЙ КОЛХОЗ «ЗА РОДИНУ»,3913002349,,15.04,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ГКФХ Мартышкин Владимир Яковлевич,392400064287,,0.82,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ИП Альфимов Андрей Лаврентьевич,391300036968,,0.95,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ИП Балябин Владимир Александрович,390400525223,,0.88,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ИП Журов Игорь Евгеньевич,391800103531,,0.35,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ИП Красненко Олег Валерьевич,391800052580,,1.0,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ИП Лысанский Николай Алексеевич,391100089850,,1.04,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ИП Русаков Владимир Васильевич,391800110433,,0.13,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ИП Теплыгин Анатолий Николаевич,392200005238,,2.13,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,КАЛИНИНГРАДСКИЙ ОБЛПОТРЕБСОЮЗ,3900000055,,1.98,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,«КАЛИНИНГРАДСКОЕ ООО И Р»,3906021076,,0.47,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «ДОБРОВОЛЕЦ»,3922009319,,9.28,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «ДОБРОВОЛЕЦ»,3922009319,,3.27,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «ДОБРОВОЛЕЦ»,3922009319,,0.2,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «ЗАЛИВИНО»,3922005385,,5.1,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «ЗДРАВИЕ»,3905027580,,4.44,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «ЗДРАВИЕ»,3905027580,,2.29,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «КУРШСКИЙ»,3906143677,,2.33,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «МАРИТА»,3922000838,,18.97,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «МАРЛИН»,3906108658,,0.3,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «МИЗГИТ»,3906119032,,2.01,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «ПОЦЕЛУЕВ»,3913009111,,0.69,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «РЕМАЛ»,3910000255,,1.54,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «РЫБОПРОМЫСЛОВАЯ КОМПАНИЯ»,3906048487,,3.92,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ООО «ТЕЛЕЖЕНКОВ»,3906114235,,0.8,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,ПК «РУТА»,3904007492,,0.8,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,РЫБОЛОВЕЦКИЙ КОЛХОЗ «ТРУЖЕНИК МОРЯ»,3918002582,,9.43,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,СПК «РЫБОЛОВЕЦКИЙ КОЛХОЗ «ИМЕНИ МАТРОСОВА»,3922000235,,5.78,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Плотва,,Промышленная,СПК «РЫБОЛОВЕЦКИЙ КОЛХОЗ «РЫБАК БАЛТИКИ»,3924000103,,19.1,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,АО «РКЛ»,7814052120,,1.596,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ИП Василевский Дмитрий Владимирович,272510590449,,0.022,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ИП Добрякова Мария Владимировна,780430830571,,0.128,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ИП Махин Андрей Николаевич,470400514655,,0.003,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ИП Мишин Николай Владимирович,391300128778,,2.669,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ИП Шубин Андрей Владимирович,390601161400,,0.198,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ООО «АТЛАНТА»,4712024425,,0.933,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ООО «БАКАЛ»,3906229532,,0.127,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ООО «БАЛТИКФИШ»,3903001988,,1.382,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ООО «БАЛТРЫБКОМП»,7826666140,,2.196,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ООО «БАЛТФИШПРОДУКТ»,3905032364,,1.493,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ООО «ДОБРОВОЛЕЦ»,3922009319,,2.56,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ООО «ДОБРОВОЛЕЦ»,3922009319,,0.363,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ООО «ДОБРОВОЛЕЦ»,3922009319,,0.301,,,
,,,calculations.fish.gov.ru,2026,Западный рыбохозяйственный бассейн,Сельдь балтийская (салака),,Промышленная,ООО «ДОБРОВОЛЕЦ»,3922009319,,0.069,,,
